Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day,Trip Duration(minutes)
384,Airport,231,Trip Completed,2016-07-11 08:18,2016-07-11 08:54,8,Monday,36
385,City,,No Cars Available,2016-07-11 08:21,,8,Monday,
386,City,68,Cancelled,2016-07-11 08:29,,8,Monday,
387,Airport,228,Trip Completed,2016-07-11 08:19,2016-07-11 09:07,8,Monday,48
388,City,,No Cars Available,2016-07-11 08:21,,8,Monday,
389,City,266,Trip Completed,2016-07-11 08:20,2016-07-11 09:17,8,Monday,57
390,City,,No Cars Available,2016-07-11 08:17,,8,Monday,
391,City,107,Cancelled,2016-07-11 08:24,,8,Monday,
392,Airport,193,Trip Completed,2016-07-11 08:23,2016-07-11 09:10,8,Monday,47
393,City,212,Cancelled,2016-07-11 08:27,,8,Monday,
394,Airport,260,Trip Completed,2016-07-11 08:22,2016-07-11 08:59,8,Monday,37
395,City,276,Cancelled,2016-07-11 08:32,,8,Monday,
396,City,,No Cars Available,2016-07-11 08:29,,8,Monday,
397,City,72,Cancelled,2016-07-11 08:23,,8,Monday,
398,City,159,Trip Completed,2016-07-11 08:26,2016-07-11 09:32,8,Monday,66
399,City,232,Cancelled,2016-07-11 08:25,,8,Monday,
400,City,32,Cancelled,2016-07-11 08:29,,8,Monday,
401,City,43,Cancelled,2016-07-11 08:27,,8,Monday,
402,Airport,69,Trip Completed,2016-07-11 08:31,2016-07-11 09:02,8,Monday,31
403,City,79,Cancelled,2016-07-11 08:35,,8,Monday,
404,City,120,Cancelled,2016-07-11 08:39,,8,Monday,
405,City,132,Trip Completed,2016-07-11 08:29,2016-07-11 09:35,8,Monday,66
406,Airport,201,Trip Completed,2016-07-11 08:36,2016-07-11 09:34,8,Monday,58
407,City,294,Cancelled,2016-07-11 08:33,,8,Monday,
408,City,,No Cars Available,2016-07-11 08:37,,8,Monday,
409,City,216,Cancelled,2016-07-11 08:34,,8,Monday,
410,City,274,Trip Completed,2016-07-11 08:34,2016-07-11 09:25,8,Monday,51
411,City,53,Cancelled,2016-07-11 08:37,,8,Monday,
412,City,107,Cancelled,2016-07-11 08:37,,8,Monday,
413,City,,No Cars Available,2016-07-11 08:37,,8,Monday,
414,City,242,Cancelled,2016-07-11 08:41,,8,Monday,
415,Airport,251,Cancelled,2016-07-11 08:37,,8,Monday,
416,City,,No Cars Available,2016-07-11 08:39,,8,Monday,
417,City,271,Cancelled,2016-07-11 08:42,,8,Monday,
418,City,62,Trip Completed,2016-07-11 08:42,2016-07-11 09:24,8,Monday,42
419,City,212,Cancelled,2016-07-11 08:42,,8,Monday,
420,City,284,Trip Completed,2016-07-11 08:37,2016-07-11 09:27,8,Monday,50
421,City,57,Cancelled,2016-07-11 08:43,,8,Monday,
422,City,84,Trip Completed,2016-07-11 08:42,2016-07-11 09:56,8,Monday,74
423,City,215,Trip Completed,2016-07-11 08:36,2016-07-11 09:21,8,Monday,45
424,City,46,Cancelled,2016-07-11 08:47,,8,Monday,
425,Airport,54,Trip Completed,2016-07-11 08:48,2016-07-11 09:34,8,Monday,46
426,City,174,Trip Completed,2016-07-11 08:48,2016-07-11 09:53,8,Monday,65
427,City,104,Cancelled,2016-07-11 08:48,,8,Monday,
428,City,88,Cancelled,2016-07-11 08:48,,8,Monday,
429,City,148,Trip Completed,2016-07-11 08:54,2016-07-11 09:47,8,Monday,53
430,City,134,Trip Completed,2016-07-11 08:49,2016-07-11 09:47,8,Monday,58
431,City,246,Cancelled,2016-07-11 08:56,,8,Monday,
432,City,89,Cancelled,2016-07-11 08:52,,8,Monday,
433,City,177,Cancelled,2016-07-11 08:57,,8,Monday,
434,City,,No Cars Available,2016-07-11 09:09,,9,Monday,
435,City,,No Cars Available,2016-07-11 08:55,,8,Monday,
436,City,40,Cancelled,2016-07-11 08:55,,8,Monday,
437,City,123,Cancelled,2016-07-11 08:59,,8,Monday,
438,City,156,Trip Completed,2016-07-11 09:05,2016-07-11 10:14,9,Monday,69
439,City,161,Cancelled,2016-07-11 08:55,,8,Monday,
440,City,,No Cars Available,2016-07-11 09:08,,9,Monday,
441,City,286,Cancelled,2016-07-11 09:05,,9,Monday,
442,City,,No Cars Available,2016-07-11 09:15,,9,Monday,
443,City,48,Trip Completed,2016-07-11 09:05,2016-07-11 09:45,9,Monday,40
444,Airport,142,Trip Completed,2016-07-11 09:09,2016-07-11 09:52,9,Monday,43
445,City,162,Trip Completed,2016-07-11 09:06,2016-07-11 10:05,9,Monday,59
446,City,86,Trip Completed,2016-07-11 09:07,2016-07-11 10:08,9,Monday,61
447,City,155,Trip Completed,2016-07-11 09:07,2016-07-11 09:57,9,Monday,50
448,City,235,Trip Completed,2016-07-11 09:13,2016-07-11 10:08,9,Monday,55
449,Airport,9,Trip Completed,2016-07-11 09:08,2016-07-11 09:52,9,Monday,44
450,City,88,Cancelled,2016-07-11 09:11,,9,Monday,
451,City,152,Trip Completed,2016-07-11 09:10,2016-07-11 10:10,9,Monday,60
452,City,,No Cars Available,2016-07-11 09:16,,9,Monday,
453,City,,No Cars Available,2016-07-11 09:13,,9,Monday,
454,City,47,Cancelled,2016-07-11 09:10,,9,Monday,
455,City,178,Trip Completed,2016-07-11 09:17,2016-07-11 10:12,9,Monday,55
456,City,,No Cars Available,2016-07-11 09:13,,9,Monday,
457,City,34,Cancelled,2016-07-11 09:17,,9,Monday,
458,Airport,137,Trip Completed,2016-07-11 09:12,2016-07-11 10:24,9,Monday,72
459,City,144,Cancelled,2016-07-11 09:17,,9,Monday,
460,City,,No Cars Available,2016-07-11 09:21,,9,Monday,
461,City,43,Cancelled,2016-07-11 09:15,,9,Monday,
462,City,75,Trip Completed,2016-07-11 09:14,2016-07-11 10:30,9,Monday,76
463,City,130,Cancelled,2016-07-11 09:12,,9,Monday,
464,City,253,Cancelled,2016-07-11 09:14,,9,Monday,
465,City,254,Trip Completed,2016-07-11 09:15,2016-07-11 09:55,9,Monday,40
466,City,138,Cancelled,2016-07-11 09:14,,9,Monday,
467,City,71,Trip Completed,2016-07-11 09:20,2016-07-11 10:17,9,Monday,57
468,City,20,Trip Completed,2016-07-11 09:20,2016-07-11 10:05,9,Monday,45
469,Airport,110,Trip Completed,2016-07-11 09:24,2016-07-11 10:04,9,Monday,40
470,City,217,Trip Completed,2016-07-11 09:22,2016-07-11 10:00,9,Monday,38
471,City,258,Cancelled,2016-07-11 09:22,,9,Monday,
472,City,,No Cars Available,2016-07-11 09:25,,9,Monday,
473,Airport,,No Cars Available,2016-07-11 09:22,,9,Monday,
474,City,63,Cancelled,2016-07-11 09:24,,9,Monday,
475,Airport,219,Trip Completed,2016-07-11 09:24,2016-07-11 10:21,9,Monday,57
476,City,295,Trip Completed,2016-07-11 09:24,2016-07-11 10:02,9,Monday,38
477,City,296,Trip Completed,2016-07-11 09:28,2016-07-11 10:41,9,Monday,73
478,City,,No Cars Available,2016-07-11 09:16,,9,Monday,
479,Airport,130,Trip Completed,2016-07-11 09:27,2016-07-11 10:44,9,Monday,77
480,City,187,Cancelled,2016-07-11 09:26,,9,Monday,
481,City,246,Trip Completed,2016-07-11 09:27,2016-07-11 10:06,9,Monday,39
482,City,99,Cancelled,2016-07-11 09:25,,9,Monday,
483,City,179,Trip Completed,2016-07-11 09:26,2016-07-11 10:04,9,Monday,38
484,City,216,Trip Completed,2016-07-11 09:24,2016-07-11 10:10,9,Monday,46
485,City,264,Cancelled,2016-07-11 09:33,,9,Monday,
486,City,294,Cancelled,2016-07-11 09:29,,9,Monday,
487,City,,No Cars Available,2016-07-11 09:31,,9,Monday,
488,Airport,37,Trip Completed,2016-07-11 09:35,2016-07-11 10:20,9,Monday,45
489,City,196,Trip Completed,2016-07-11 09:29,2016-07-11 10:21,9,Monday,52
490,City,252,Cancelled,2016-07-11 09:33,,9,Monday,
491,City,49,Cancelled,2016-07-11 09:29,,9,Monday,
492,City,129,Cancelled,2016-07-11 09:32,,9,Monday,
493,City,283,Cancelled,2016-07-11 09:30,,9,Monday,
494,City,19,Trip Completed,2016-07-11 09:36,2016-07-11 10:02,9,Monday,26
495,City,276,Cancelled,2016-07-11 09:37,,9,Monday,
496,City,,No Cars Available,2016-07-11 09:29,,9,Monday,
497,City,292,Trip Completed,2016-07-11 09:33,2016-07-11 10:09,9,Monday,36
498,City,,No Cars Available,2016-07-11 09:35,,9,Monday,
499,City,18,Trip Completed,2016-07-11 09:39,2016-07-11 10:16,9,Monday,37
500,Airport,167,Trip Completed,2016-07-11 09:38,2016-07-11 10:12,9,Monday,34
501,City,206,Trip Completed,2016-07-11 09:37,2016-07-11 10:10,9,Monday,33
502,City,,No Cars Available,2016-07-11 09:40,,9,Monday,
503,City,,No Cars Available,2016-07-11 09:37,,9,Monday,
504,City,127,Trip Completed,2016-07-11 09:40,2016-07-11 10:48,9,Monday,68
505,City,279,Cancelled,2016-07-11 09:44,,9,Monday,
506,City,,No Cars Available,2016-07-11 09:43,,9,Monday,
507,Airport,106,Trip Completed,2016-07-11 09:40,2016-07-11 10:38,9,Monday,58
508,City,239,Cancelled,2016-07-11 09:40,,9,Monday,
509,City,,No Cars Available,2016-07-11 09:42,,9,Monday,
510,City,100,Trip Completed,2016-07-11 09:40,2016-07-11 11:01,9,Monday,81
511,City,34,Cancelled,2016-07-11 09:40,,9,Monday,
512,Airport,194,Trip Completed,2016-07-11 09:47,2016-07-11 10:55,9,Monday,68
513,Airport,249,Trip Completed,2016-07-11 09:39,2016-07-11 10:55,9,Monday,76
514,City,70,Trip Completed,2016-07-11 09:45,2016-07-11 10:56,9,Monday,71
515,Airport,251,Trip Completed,2016-07-11 09:45,2016-07-11 10:56,9,Monday,71
516,City,,No Cars Available,2016-07-11 09:49,,9,Monday,
517,Airport,30,Trip Completed,2016-07-11 09:45,2016-07-11 10:24,9,Monday,39
518,City,59,Trip Completed,2016-07-11 09:46,2016-07-11 10:42,9,Monday,56
519,City,198,Trip Completed,2016-07-11 09:43,2016-07-11 10:54,9,Monday,71
520,City,83,Trip Completed,2016-07-11 09:47,2016-07-11 10:43,9,Monday,56
521,City,104,Trip Completed,2016-07-11 09:48,2016-07-11 10:55,9,Monday,67
522,City,,No Cars Available,2016-07-11 09:48,,9,Monday,
523,Airport,23,Trip Completed,2016-07-11 09:48,2016-07-11 10:37,9,Monday,49
524,City,,No Cars Available,2016-07-11 09:50,,9,Monday,
525,City,165,Cancelled,2016-07-11 09:52,,9,Monday,
526,City,197,Cancelled,2016-07-11 09:46,,9,Monday,
527,City,,No Cars Available,2016-07-11 09:52,,9,Monday,
528,City,68,Cancelled,2016-07-11 09:50,,9,Monday,
529,City,220,Cancelled,2016-07-11 09:54,,9,Monday,
530,City,,No Cars Available,2016-07-11 09:57,,9,Monday,
531,City,55,Trip Completed,2016-07-11 10:01,2016-07-11 10:36,10,Monday,35
532,City,126,Trip Completed,2016-07-11 09:53,2016-07-11 11:11,9,Monday,78
533,Airport,123,Trip Completed,2016-07-11 09:55,2016-07-11 10:58,9,Monday,63
534,City,3,Cancelled,2016-07-11 10:01,,10,Monday,
535,Airport,3,Trip Completed,2016-07-11 10:00,2016-07-11 10:31,10,Monday,31
536,City,84,Cancelled,2016-07-11 09:59,,9,Monday,
537,City,184,Trip Completed,2016-07-11 10:05,2016-07-11 10:57,10,Monday,52
538,City,284,Cancelled,2016-07-11 10:00,,10,Monday,
539,City,,No Cars Available,2016-07-11 09:59,,9,Monday,
540,City,49,Trip Completed,2016-07-11 09:56,2016-07-11 10:52,9,Monday,56
541,City,,No Cars Available,2016-07-11 10:03,,10,Monday,
542,Airport,205,Trip Completed,2016-07-11 10:06,2016-07-11 11:02,10,Monday,56
543,City,91,Cancelled,2016-07-11 10:03,,10,Monday,
544,City,99,Cancelled,2016-07-11 10:07,,10,Monday,
545,City,175,Trip Completed,2016-07-11 10:06,2016-07-11 10:42,10,Monday,36
546,City,199,Cancelled,2016-07-11 10:04,,10,Monday,
547,Airport,82,Trip Completed,2016-07-11 10:01,2016-07-11 10:47,10,Monday,46
548,City,,No Cars Available,2016-07-11 10:04,,10,Monday,
549,City,128,Cancelled,2016-07-11 10:04,,10,Monday,
550,City,174,Cancelled,2016-07-11 10:04,,10,Monday,
551,City,98,Cancelled,2016-07-11 10:10,,10,Monday,
552,City,234,Cancelled,2016-07-11 10:07,,10,Monday,
553,City,266,Cancelled,2016-07-11 10:09,,10,Monday,
554,City,22,Cancelled,2016-07-11 10:13,,10,Monday,
555,City,279,Trip Completed,2016-07-11 10:16,2016-07-11 11:01,10,Monday,45
556,City,142,Cancelled,2016-07-11 10:11,,10,Monday,
557,City,146,Trip Completed,2016-07-11 10:15,2016-07-11 11:10,10,Monday,55
558,City,197,Trip Completed,2016-07-11 10:15,2016-07-11 11:12,10,Monday,57
559,City,271,Trip Completed,2016-07-11 10:14,2016-07-11 11:03,10,Monday,49
560,Airport,276,Trip Completed,2016-07-11 10:16,2016-07-11 11:25,10,Monday,69
561,City,290,Cancelled,2016-07-11 10:10,,10,Monday,
562,Airport,,No Cars Available,2016-07-11 10:18,,10,Monday,
563,Airport,,No Cars Available,2016-07-11 10:17,,10,Monday,
564,Airport,195,Trip Completed,2016-07-11 10:20,2016-07-11 11:23,10,Monday,63
565,City,135,Trip Completed,2016-07-11 10:19,2016-07-11 11:26,10,Monday,67
566,City,,No Cars Available,2016-07-11 10:20,,10,Monday,
567,Airport,,No Cars Available,2016-07-11 10:21,,10,Monday,
568,Airport,79,Cancelled,2016-07-11 10:23,,10,Monday,
569,Airport,97,Trip Completed,2016-07-11 10:37,2016-07-11 11:44,10,Monday,67
570,City,13,Cancelled,2016-07-11 10:36,,10,Monday,
571,Airport,63,Trip Completed,2016-07-11 10:44,2016-07-11 11:44,10,Monday,60
572,Airport,38,Cancelled,2016-07-11 10:48,,10,Monday,
573,Airport,183,Trip Completed,2016-07-11 10:57,2016-07-11 11:30,10,Monday,33
574,City,82,Trip Completed,2016-07-11 10:58,2016-07-11 11:39,10,Monday,41
575,Airport,212,Trip Completed,2016-07-11 10:59,2016-07-11 11:51,10,Monday,52
576,City,,No Cars Available,2016-07-11 10:58,,10,Monday,
577,Airport,5,Trip Completed,2016-07-11 11:03,2016-07-11 12:01,11,Monday,58
578,Airport,84,Trip Completed,2016-07-11 11:03,2016-07-11 11:53,11,Monday,50
579,City,277,Trip Completed,2016-07-11 11:04,2016-07-11 12:02,11,Monday,58
580,City,59,Cancelled,2016-07-11 10:59,,10,Monday,
581,Airport,,No Cars Available,2016-07-11 11:00,,11,Monday,
582,City,69,Trip Completed,2016-07-11 10:56,2016-07-11 11:59,10,Monday,63
583,Airport,204,Trip Completed,2016-07-11 11:08,2016-07-11 11:58,11,Monday,50
584,Airport,64,Trip Completed,2016-07-11 11:14,2016-07-11 12:25,11,Monday,71
585,City,132,Trip Completed,2016-07-11 11:16,2016-07-11 11:57,11,Monday,41
586,City,228,Trip Completed,2016-07-11 11:13,2016-07-11 11:51,11,Monday,38
587,City,,No Cars Available,2016-07-11 11:17,,11,Monday,
588,City,152,Trip Completed,2016-07-11 11:20,2016-07-11 11:53,11,Monday,33
589,Airport,234,Cancelled,2016-07-11 11:19,,11,Monday,
590,City,200,Trip Completed,2016-07-11 11:20,2016-07-11 12:10,11,Monday,50
591,City,16,Trip Completed,2016-07-11 11:25,2016-07-11 12:31,11,Monday,66
592,City,281,Trip Completed,2016-07-11 11:18,2016-07-11 11:54,11,Monday,36
593,City,,No Cars Available,2016-07-11 11:22,,11,Monday,
594,Airport,,No Cars Available,2016-07-11 11:31,,11,Monday,
595,City,232,Trip Completed,2016-07-11 11:31,2016-07-11 12:41,11,Monday,70
596,City,269,Trip Completed,2016-07-11 11:30,2016-07-11 12:28,11,Monday,58
597,Airport,272,Trip Completed,2016-07-11 11:30,2016-07-11 12:12,11,Monday,42
598,City,121,Trip Completed,2016-07-11 11:36,2016-07-11 12:17,11,Monday,41
599,Airport,135,Trip Completed,2016-07-11 11:38,2016-07-11 12:45,11,Monday,67
600,City,214,Trip Completed,2016-07-11 11:38,2016-07-11 12:47,11,Monday,69
601,City,,No Cars Available,2016-07-11 11:40,,11,Monday,
602,City,164,Trip Completed,2016-07-11 11:38,2016-07-11 12:57,11,Monday,79
603,Airport,85,Trip Completed,2016-07-11 11:43,2016-07-11 12:56,11,Monday,73
604,City,154,Trip Completed,2016-07-11 11:44,2016-07-11 12:49,11,Monday,65
605,Airport,205,Trip Completed,2016-07-11 11:42,2016-07-11 12:31,11,Monday,49
606,City,,No Cars Available,2016-07-11 11:42,,11,Monday,
607,City,13,Trip Completed,2016-07-11 11:51,2016-07-11 12:42,11,Monday,51
608,Airport,62,Trip Completed,2016-07-11 11:57,2016-07-11 12:48,11,Monday,51
609,City,220,Trip Completed,2016-07-11 11:52,2016-07-11 12:47,11,Monday,55
610,Airport,274,Trip Completed,2016-07-11 11:49,2016-07-11 12:58,11,Monday,69
611,Airport,,No Cars Available,2016-07-11 11:53,,11,Monday,
612,Airport,134,Trip Completed,2016-07-11 11:47,2016-07-11 12:37,11,Monday,50
613,City,,No Cars Available,2016-07-11 11:56,,11,Monday,
614,City,57,Trip Completed,2016-07-11 11:49,2016-07-11 12:52,11,Monday,63
615,City,71,Trip Completed,2016-07-11 11:54,2016-07-11 12:43,11,Monday,49
616,Airport,185,Trip Completed,2016-07-11 12:05,2016-07-11 12:48,12,Monday,43
617,Airport,,No Cars Available,2016-07-11 11:57,,11,Monday,
618,City,268,Trip Completed,2016-07-11 12:01,2016-07-11 13:03,12,Monday,62
619,Airport,1,Trip Completed,2016-07-11 11:51,2016-07-11 13:00,11,Monday,69
620,City,60,Trip Completed,2016-07-11 12:04,2016-07-11 13:17,12,Monday,73
621,Airport,225,Trip Completed,2016-07-11 12:07,2016-07-11 13:04,12,Monday,57
622,Airport,279,Trip Completed,2016-07-11 12:01,2016-07-11 13:15,12,Monday,74
623,Airport,230,Cancelled,2016-07-11 12:03,,12,Monday,
624,City,,No Cars Available,2016-07-11 12:06,,12,Monday,
625,Airport,136,Trip Completed,2016-07-11 12:05,2016-07-11 13:15,12,Monday,70
626,Airport,223,Trip Completed,2016-07-11 12:10,2016-07-11 13:00,12,Monday,50
627,City,43,Trip Completed,2016-07-11 12:12,2016-07-11 13:10,12,Monday,58
628,Airport,179,Trip Completed,2016-07-11 12:19,2016-07-11 13:00,12,Monday,41
629,Airport,31,Trip Completed,2016-07-11 12:14,2016-07-11 13:00,12,Monday,46
630,Airport,67,Trip Completed,2016-07-11 12:16,2016-07-11 13:10,12,Monday,54
631,Airport,125,Trip Completed,2016-07-11 12:19,2016-07-11 13:28,12,Monday,69
632,Airport,27,Trip Completed,2016-07-11 12:20,2016-07-11 13:10,12,Monday,50
633,City,,No Cars Available,2016-07-11 12:26,,12,Monday,
634,City,17,Trip Completed,2016-07-11 12:25,2016-07-11 13:06,12,Monday,41
635,Airport,46,Trip Completed,2016-07-11 12:25,2016-07-11 13:29,12,Monday,64
636,City,156,Trip Completed,2016-07-11 12:25,2016-07-11 13:09,12,Monday,44
637,Airport,78,Trip Completed,2016-07-11 12:24,2016-07-11 13:31,12,Monday,67
638,City,143,Trip Completed,2016-07-11 12:30,2016-07-11 13:14,12,Monday,44
639,City,101,Trip Completed,2016-07-11 12:28,2016-07-11 12:56,12,Monday,28
640,Airport,127,Trip Completed,2016-07-11 12:27,2016-07-11 13:39,12,Monday,72
641,City,204,Cancelled,2016-07-11 12:31,,12,Monday,
642,City,226,Trip Completed,2016-07-11 12:34,2016-07-11 13:51,12,Monday,77
643,City,296,Trip Completed,2016-07-11 12:35,2016-07-11 13:20,12,Monday,45
644,Airport,206,Cancelled,2016-07-11 12:29,,12,Monday,
645,City,79,Trip Completed,2016-07-11 12:39,2016-07-11 13:51,12,Monday,72
646,Airport,,No Cars Available,2016-07-11 12:37,,12,Monday,
647,City,264,Cancelled,2016-07-11 12:37,,12,Monday,
648,City,242,Trip Completed,2016-07-11 12:41,2016-07-11 13:30,12,Monday,49
649,City,283,Trip Completed,2016-07-11 12:42,2016-07-11 13:16,12,Monday,34
650,City,254,Trip Completed,2016-07-11 12:42,2016-07-11 13:56,12,Monday,74
651,Airport,178,Trip Completed,2016-07-11 12:45,2016-07-11 13:25,12,Monday,40
652,Airport,191,Trip Completed,2016-07-11 12:43,2016-07-11 13:29,12,Monday,46
653,City,193,Trip Completed,2016-07-11 12:47,2016-07-11 13:53,12,Monday,66
654,Airport,,No Cars Available,2016-07-11 12:45,,12,Monday,
655,City,,No Cars Available,2016-07-11 12:53,,12,Monday,
656,Airport,244,Trip Completed,2016-07-11 12:57,2016-07-11 13:27,12,Monday,30
657,City,130,Trip Completed,2016-07-11 12:55,2016-07-11 13:46,12,Monday,51
658,City,,No Cars Available,2016-07-11 12:54,,12,Monday,
659,City,,No Cars Available,2016-07-11 12:55,,12,Monday,
660,Airport,58,Trip Completed,2016-07-11 12:55,2016-07-11 13:44,12,Monday,49
661,Airport,248,Trip Completed,2016-07-11 12:54,2016-07-11 14:10,12,Monday,76
662,City,284,Trip Completed,2016-07-11 12:58,2016-07-11 14:02,12,Monday,64
663,Airport,258,Trip Completed,2016-07-11 12:58,2016-07-11 13:50,12,Monday,52
664,Airport,115,Trip Completed,2016-07-11 12:58,2016-07-11 14:07,12,Monday,69
665,Airport,,No Cars Available,2016-07-11 13:04,,13,Monday,
666,Airport,22,Trip Completed,2016-07-11 13:02,2016-07-11 13:45,13,Monday,43
667,City,,No Cars Available,2016-07-11 13:01,,13,Monday,
668,City,,No Cars Available,2016-07-11 13:06,,13,Monday,
669,City,4,Trip Completed,2016-07-11 13:08,2016-07-11 13:49,13,Monday,41
670,Airport,,No Cars Available,2016-07-11 13:18,,13,Monday,
671,Airport,152,Trip Completed,2016-07-11 13:16,2016-07-11 14:08,13,Monday,52
672,Airport,282,Trip Completed,2016-07-11 13:20,2016-07-11 14:22,13,Monday,62
673,Airport,,No Cars Available,2016-07-11 13:24,,13,Monday,
674,City,,No Cars Available,2016-07-11 13:15,,13,Monday,
675,City,163,Trip Completed,2016-07-11 13:24,2016-07-11 13:55,13,Monday,31
676,City,266,Cancelled,2016-07-11 13:23,,13,Monday,
677,City,144,Trip Completed,2016-07-11 13:26,2016-07-11 13:58,13,Monday,32
678,Airport,,No Cars Available,2016-07-11 13:33,,13,Monday,
679,City,67,Trip Completed,2016-07-11 13:22,2016-07-11 14:17,13,Monday,55
680,City,160,Trip Completed,2016-07-11 13:30,2016-07-11 14:38,13,Monday,68
681,City,137,Trip Completed,2016-07-11 13:32,2016-07-11 14:18,13,Monday,46
682,City,184,Trip Completed,2016-07-11 13:32,2016-07-11 14:19,13,Monday,47
683,Airport,176,Cancelled,2016-07-11 13:40,,13,Monday,
684,City,194,Cancelled,2016-07-11 13:32,,13,Monday,
685,City,,No Cars Available,2016-07-11 13:43,,13,Monday,
686,City,51,Trip Completed,2016-07-11 13:44,2016-07-11 14:30,13,Monday,46
687,Airport,52,Trip Completed,2016-07-11 13:41,2016-07-11 14:25,13,Monday,44
688,Airport,255,Trip Completed,2016-07-11 13:41,2016-07-11 14:27,13,Monday,46
689,City,277,Trip Completed,2016-07-11 13:45,2016-07-11 14:19,13,Monday,34
690,Airport,,No Cars Available,2016-07-11 13:41,,13,Monday,
691,City,,No Cars Available,2016-07-11 13:46,,13,Monday,
692,Airport,94,Trip Completed,2016-07-11 13:49,2016-07-11 14:29,13,Monday,40
693,Airport,20,Trip Completed,2016-07-11 13:51,2016-07-11 15:01,13,Monday,70
694,City,259,Trip Completed,2016-07-11 13:46,2016-07-11 14:29,13,Monday,43
695,City,,No Cars Available,2016-07-11 13:54,,13,Monday,
696,City,,No Cars Available,2016-07-11 14:01,,14,Monday,
697,City,251,Trip Completed,2016-07-11 13:56,2016-07-11 14:54,13,Monday,58
698,City,188,Trip Completed,2016-07-11 14:00,2016-07-11 14:49,14,Monday,49
